"","ID","Title","study period","country","Species (English name)","Species (scientific name)","subject type","toxicant specific","toxicant group","sample type","group","sample size","no. exposed","OR if given, proportion exposed","Age Class","Sex","concentration level estimate type","concentration (ND for non-detects)","Detection limit (if reported)","SD of concentration","minimum","maximum","unit of measure","wet/dry weight?","sublethal effects assessed?","sublethal specific","sublethal type","Notes","...29","...30"
"78",148,"Dramatic declines of DDE and o","2004","United States of America","Peregrine Falcon","Falco peregrinus","wild","mirex","organochlorine insecticides","blood","NA",27,"0","0","adult","female","NA","NA",">=0.02","NA","NA","NA","ug/g","wet","no","none","none",NA,NA,NA
"79",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","DDE","organochlorine insecticides","eggs","Central",23,"NA","NA","egg(s)","unknown/mixed","geometric mean","0.95699999999999996",">=0.001","1.36","NA","NA","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"80",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","DDE","organochlorine insecticides","eggs","Western",22,"NA","NA","egg(s)","unknown/mixed","geometric mean","0.71199999999999997",">=0.001","1.07","NA","NA","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"81",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","DDE","organochlorine insecticides","eggs","Donana",24,"NA","NA","egg(s)","unknown/mixed","geometric mean","2.0859999999999999",">=0.001","2.96","NA","18.001000000000001","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"82",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","Total PCBs","PCB","eggs","Central",19,"NA","NA","egg(s)","unknown/mixed","geometric mean","0.78400000000000003","0.003-0.005","1.8149999999999999","NA","NA","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"83",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","Total PCBs","PCB","eggs","Western",14,"NA","NA","egg(s)","unknown/mixed","geometric mean","0.85899999999999999","0.003-0.005","2.16","NA","NA","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"84",149,"Influence of contamination by","1989-2003","Spain","Spanish Imperial Eagle","Aquila adalberti","wild","Total PCBs","PCB","eggs","Donana",23,"NA","NA","egg(s)","unknown/mixed","geometric mean","1.369","0.003-0.005","3.77","NA","16.417000000000002","ug/g","wet","yes","Egg length, width, volume, mass, and fertility","Fecundity","Also examined breeding parameters: clutch size, probability of hatching, productivity",NA,NA
"85",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Aldicarb","pesticides","not specified","NA",166,"NA","0.38600000000000001","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none","Paper studied poisoned birds, most of which were carcasses; examined tissues but did not specify which ones",NA,NA
"86",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Carbofuran","pesticides","not specified","NA",166,"NA","0.313","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"87",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","strychnine","pesticides","not specified","NA",166,"NA","0.16300000000000001","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"88",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Monocrotophos","pesticides","not specified","NA",166,"NA","1.2E-2","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"89",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","As","heavy metals","not specified","NA",166,"NA","1.2E-2","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"90",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Fenthion","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"91",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","chlorfenvinphos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"92",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Lindane","organochlorine insecticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"93",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Dimethoate","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"94",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","fonofos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"95",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Terbufos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"96",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","coumaphos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"97",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Malathion","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"98",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Dichlorvos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"99",150,"Poison-related mortality effec","1990-2007","Spain","Egyptian Vulture","Neophron percnopterus","wild","Chlorpyrofos","pesticides","not specified","NA",166,"NA","6.0000000000000001E-3","unknown/mixed","unknown/mixed","NA","NA","NA","NA","NA","NA","NA","NA","no","none","none",NA,NA,NA
"100",151,"Organochlorines in egg samples","1991-1997","Norway","Golden Eagle","Aquila chrysaetos","wild","Total PCBs","PCB","eggs","NA",12,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","1446","0.1-10","NA","264","4715","ng/g","wet","no","none","none","Did not say which type of mean; assumed arithmetic",NA,NA
"101",151,"Organochlorines in egg samples","1991-1997","Norway","White-tailed Eagle","Haliaeetus albicilla","wild","Total PCBs","PCB","eggs","NA",7,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","8955","0.1-10","NA","3078","13038","ng/g","wet","no","none","none",NA,NA,NA
"102",151,"Organochlorines in egg samples","1991-1997","Norway","Osprey","Pandion haliaetus","wild","Total PCBs","PCB","eggs","NA",5,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","5458","0.1-10","NA","ND","12927","ng/g","wet","no","none","none",NA,NA,NA
"103",151,"Organochlorines in egg samples","1991-1997","Norway","Merlin","Falco columbarius","wild","Total PCBs","PCB","eggs","NA",3,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","1654","0.1-10","NA","1396","1968","ng/g","wet","no","none","none",NA,NA,NA
"104",151,"Organochlorines in egg samples","1991-1997","Norway","Gyr Falcon","Falco rusticolus","wild","Total PCBs","PCB","eggs","NA",3,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","2017","0.1-10","NA","285","5308","ng/g","wet","no","none","none",NA,NA,NA
"105",151,"Organochlorines in egg samples","1991-1997","Norway","Northern Goshawk","Accipiter gentilis","wild","Total PCBs","PCB","eggs","NA",7,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","4693","0.1-10","NA","358","9880","ng/g","wet","no","none","none",NA,NA,NA
"106",151,"Organochlorines in egg samples","1991-1997","Norway","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCB","eggs","NA",5,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","10597","0.1-10","NA","2265","25517","ng/g","wet","no","none","none",NA,NA,NA
"107",151,"Organochlorines in egg samples","1991-1997","Norway","Eurasian Sparrowhawk","Accipiter nisus","wild","Total PCBs","PCB","eggs","NA",2,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","5095","0.1-10","NA","4489","5701","ng/g","wet","no","none","none",NA,NA,NA
"108",151,"Organochlorines in egg samples","1991-1997","Norway","Golden Eagle","Aquila chrysaetos","wild","NA","heavy metals","eggs","NA",12,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","602","0.1-10","NA","36","1895","ng/g","wet","no","none","none","This paper separates chlorobornanes from organochlorines and reports values separately; they are not included here",NA,NA
"109",151,"Organochlorines in egg samples","1991-1997","Norway","White-tailed Eagle","Haliaeetus albicilla","wild","NA","heavy metals","eggs","NA",7,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","1690","0.1-10","NA","617","4321","ng/g","wet","no","none","none",NA,NA,NA
"110",151,"Organochlorines in egg samples","1991-1997","Norway","Osprey","Pandion haliaetus","wild","NA","heavy metals","eggs","NA",5,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","2530","0.1-10","NA","ND","5065","ng/g","wet","no","none","none",NA,NA,NA
"111",151,"Organochlorines in egg samples","1991-1997","Norway","Merlin","Falco columbarius","wild","NA","heavy metals","eggs","NA",3,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","3046","0.1-10","NA","2358","3519","ng/g","wet","no","none","none",NA,NA,NA
"112",151,"Organochlorines in egg samples","1991-1997","Norway","Gyr Falcon","Falco rusticolus","wild","NA","heavy metals","eggs","NA",3,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","353","0.1-10","NA","102","766","ng/g","wet","no","none","none",NA,NA,NA
"113",151,"Organochlorines in egg samples","1991-1997","Norway","Northern Goshawk","Accipiter gentilis","wild","NA","heavy metals","eggs","NA",7,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","1492","0.1-10","NA","413","2658","ng/g","wet","no","none","none",NA,NA,NA
"114",151,"Organochlorines in egg samples","1991-1997","Norway","Peregrine Falcon","Falco peregrinus","wild","NA","heavy metals","eggs","NA",5,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","3118","0.1-10","NA","1533","5474","ng/g","wet","no","none","none",NA,NA,NA
"115",151,"Organochlorines in egg samples","1991-1997","Norway","Eurasian Sparrowhawk","Accipiter nisus","wild","NA","heavy metals","eggs","NA",2,"NA","NA","egg(s)","unknown/mixed","arithmetic mean","3519","0.1-10","NA","1249","5788","ng/g","wet","no","none","none",NA,NA,NA
"116",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","140","3","NA","100","190","ug/kg (ppb)","wet","no","none","none","Range is reported as ""Range +- 1 SD""",NA,NA
"117",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDT","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","5.8","1","NA","3.6","9.3000000000000007","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"118",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDD","organochlorine insecticides","blood","South",3,"NA","NA","adult","female","geometric mean","1.8","1","NA","1.8","2.8","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"119",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","b-HCH","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","2.8","1","NA","1.9","4.0999999999999996","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"120",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","26","1","NA","12","57","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"121",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide (trans)","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","31","1","NA","14","71","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"122",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","MC-2","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","3.5","1","NA","1.4","8.9","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"123",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","MC-5","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","6.2","1","NA","2.4","16","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"124",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","trans-nonachlor","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","3.3","1","NA","1.5","7.4","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"125",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","cis-nonachlor","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","2.4","1","NA","0.78","7.6","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"126",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","HCB",NA,"blood","South",5,"NA","NA","adult","female","geometric mean","5.3","1","NA","4.0999999999999996","6.9","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"127",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","mirex","organochlorine insecticides","blood","South",5,"NA","NA","adult","female","geometric mean","18","3","NA","9.1","37","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"128",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCB","blood","South",5,"NA","NA","adult","female","geometric mean","300","3","NA","160","570","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"129",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","West",41,"NA","NA","adult","female","geometric mean","220","3","NA","63","790","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"130",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDT","organochlorine insecticides","blood","West",31,"NA","NA","adult","female","geometric mean","4.9000000000000004","1","NA","1.1000000000000001","23","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"131",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","DDD","organochlorine insecticides","blood","West",13,"NA","NA","adult","female","geometric mean","3.5","1","NA","1.4","9.1","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"132",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","b-HCH","organochlorine insecticides","blood","West",34,"NA","NA","adult","female","geometric mean","2.6","1","NA","0.72","9.5","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"133",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","oxychlordane","organochlorine insecticides","blood","West",37,"NA","NA","adult","female","geometric mean","18","1","NA","7.6","43","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"134",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","heptachlor epoxide (trans)","organochlorine insecticides","blood","West",40,"NA","NA","adult","female","geometric mean","17","1","NA","4.5","68","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"135",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","MC-2","organochlorine insecticides","blood","West",19,"NA","NA","adult","female","geometric mean","2.8","1","NA","1.3","6.1","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"136",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","MC-5","organochlorine insecticides","blood","West",22,"NA","NA","adult","female","geometric mean","4.8","1","NA","1.6","14","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"137",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","trans-nonachlor","organochlorine insecticides","blood","West",34,"NA","NA","adult","female","geometric mean","3.2","1","NA","1.2","8.1999999999999993","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"138",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","cis-nonachlor","organochlorine insecticides","blood","West",17,"NA","NA","adult","female","geometric mean","2.4","1","NA","0.94","6.2","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
"139",152,"Organochlorine compounds in th","1983-1989","Greenland","Peregrine Falcon","Falco peregrinus","wild","HCB",NA,"blood","West",34,"NA","NA","adult","female","geometric mean","3.9","1","NA","1.5","10","ug/kg (ppb)","wet","no","none","none",NA,NA,NA
